,genres comedy,genres outros,genres action,genres animation,genres drama,genres crime,genres romance,genres family,genres thriller,genres documentation
3064,1,0,0,0,1,1,0,0,1,0
3065,0,0,0,0,1,1,0,0,1,0
3066,1,0,0,0,0,0,0,0,0,0
3067,0,1,0,0,0,0,0,0,0,1
3068,0,2,0,0,0,0,0,0,0,1
3069,0,3,0,0,1,0,0,0,1,0
3070,0,0,1,0,1,1,1,0,1,0
3071,1,0,0,0,1,0,1,0,0,0
3072,0,1,0,0,1,0,0,0,1,0
3073,0,0,0,0,1,1,0,0,0,0
3074,0,3,1,0,1,0,0,0,1,0
3075,0,1,0,0,1,0,0,0,1,0
3076,0,1,0,0,1,1,0,0,1,0
3077,1,2,0,0,0,0,0,0,0,1
3078,0,1,0,0,1,0,0,0,1,0
3079,1,0,0,0,0,0,0,0,0,0
3080,0,1,0,0,0,0,1,0,0,1
3081,1,0,0,0,1,0,0,0,0,0
3082,0,0,1,0,1,1,0,0,1,0
3083,0,0,0,0,1,1,0,0,1,0
3084,0,0,0,0,0,0,0,0,0,1
3085,0,2,0,0,1,1,0,0,1,0
3086,0,3,1,1,1,0,0,0,1,0
3087,1,0,0,0,1,0,0,0,0,0
3088,0,2,1,0,1,0,0,0,1,0
3089,0,3,0,0,0,0,0,0,1,0
3090,0,0,1,0,1,1,0,0,0,0
3091,0,1,0,0,1,0,0,0,0,0
3092,0,1,1,0,0,0,0,0,1,0
3093,0,2,1,0,1,0,0,0,1,0
3094,0,1,0,0,1,0,0,0,1,0
3095,1,0,0,0,1,0,1,0,0,0
3096,1,2,1,1,0,0,0,0,0,0
3097,0,1,0,0,0,0,0,0,1,0
3098,0,1,0,0,1,1,0,0,1,0
3099,0,0,0,0,1,0,0,1,0,0
3100,0,0,0,0,0,0,0,0,0,1
3101,0,2,0,0,1,0,1,0,0,0
3102,0,2,1,0,1,0,0,0,1,0
3103,0,3,1,1,1,0,0,1,0,0
3104,0,1,0,0,1,1,0,0,0,0
3105,0,1,1,0,1,1,0,0,1,0
3106,0,2,0,0,1,0,0,0,1,0
3107,0,1,0,0,1,0,0,0,1,0
3108,0,2,1,0,1,0,0,0,1,0
3109,0,0,0,0,1,0,1,0,0,0
3110,0,3,0,0,1,0,0,0,1,0
3111,0,1,0,0,1,0,1,0,0,0
3112,0,2,0,0,1,1,1,0,1,0
3113,0,2,1,0,1,0,0,0,0,0
3114,0,0,0,0,1,0,0,0,0,0
3115,0,1,0,0,1,0,0,0,1,0
3116,0,0,1,0,1,1,0,0,1,0
3117,1,0,1,0,0,0,0,0,1,0
3118,1,0,0,0,1,0,0,0,0,0
3119,1,0,0,0,1,1,0,0,1,0
3120,0,0,0,0,0,1,0,0,0,1
3121,1,1,0,1,0,0,0,0,1,0
3122,0,0,1,0,1,1,0,0,1,0
3123,1,0,0,0,0,0,1,0,0,0
3124,0,1,0,0,1,0,0,0,1,0
3125,0,0,0,0,1,0,0,0,0,1
3126,1,0,0,0,0,0,1,0,0,0
3127,0,2,1,0,1,0,0,0,0,0
3128,0,0,0,0,1,0,0,0,1,0
3129,0,1,0,0,1,1,0,0,1,0
3130,0,0,1,0,1,1,0,0,1,0
3131,1,1,0,0,0,0,0,0,0,0
3132,0,2,0,0,0,0,0,0,0,1
3133,0,1,0,0,1,0,0,0,1,0
3134,0,1,1,0,1,0,0,0,1,0
3135,0,3,0,0,1,0,0,0,0,1
3136,1,0,0,0,1,0,1,0,0,0
3137,0,0,0,0,1,0,1,0,0,0
3138,0,1,0,0,0,1,0,0,1,0
3139,0,1,1,0,1,1,0,0,1,0
3140,0,1,0,0,0,0,0,0,0,0
3141,0,0,0,0,0,0,0,0,1,0
3142,0,2,1,0,1,0,0,0,1,0
3143,0,1,0,0,1,0,1,0,0,0
3144,0,1,0,0,0,0,1,0,0,0
3145,0,0,0,0,1,1,0,0,1,0
3146,0,1,0,0,1,0,0,0,0,0
3147,0,0,0,0,0,0,0,0,0,1
3148,0,0,0,0,0,0,0,0,0,1
3149,0,1,0,0,0,0,0,0,0,0
3150,0,1,0,0,1,0,0,0,0,0
3151,0,2,0,0,1,0,0,0,1,0
3152,0,0,1,0,1,1,0,0,1,0
3153,0,1,0,0,1,0,0,0,1,0
3154,0,1,0,0,1,0,0,0,0,0
3155,1,1,0,0,1,0,0,0,0,0
3156,0,1,0,0,1,1,0,0,1,0
3157,1,0,0,0,0,0,1,0,0,0
3158,1,0,0,0,1,0,0,0,0,0
3159,1,0,1,0,0,1,1,0,0,0
3160,0,1,0,0,1,0,0,0,0,0
3161,0,2,0,0,1,0,0,0,1,0
3162,0,2,0,0,1,0,0,0,1,0
3163,0,0,0,0,1,1,0,0,0,0
3164,1,3,1,1,0,0,0,0,0,0
3165,0,1,0,0,1,0,0,0,1,0
3166,0,0,0,0,1,0,0,0,0,0
3167,0,0,0,0,1,0,0,0,1,0
3168,0,1,1,0,1,0,0,0,0,0
3169,1,0,0,0,1,0,0,0,0,0
3170,0,1,0,0,0,0,0,1,0,1
3171,1,0,0,0,0,0,1,0,0,0
3172,0,0,0,0,1,1,0,0,0,0
3173,0,0,0,0,1,0,1,0,0,0
3174,0,1,0,0,1,0,0,0,1,0
3175,0,0,0,0,1,0,1,0,0,0
3176,0,2,1,0,1,0,0,0,0,0
3177,1,0,0,0,0,0,1,0,0,0
3178,1,1,1,1,0,0,0,1,0,0
3179,0,1,0,0,0,0,0,0,0,1
3180,1,1,0,0,1,0,0,0,0,0
3181,0,0,0,0,1,1,0,0,1,0
3182,1,1,0,0,1,0,0,0,0,0
3183,0,0,0,0,1,0,1,0,1,0
3184,0,2,0,0,0,0,0,0,1,0
3185,0,1,0,0,1,0,0,0,0,0
3186,1,1,0,0,0,0,0,0,0,0
3187,1,2,1,1,0,0,0,1,0,0
3188,1,0,0,0,1,0,1,0,0,0
3189,1,1,0,0,1,0,0,0,0,0
3190,1,1,0,0,1,0,1,0,0,0
3191,0,0,0,0,0,1,0,0,0,1
3192,1,0,0,1,0,0,0,0,0,0
3193,0,2,0,0,1,0,1,0,1,0
3194,0,1,0,0,1,1,0,0,1,0
3195,0,1,0,0,1,0,0,0,0,0
3196,0,2,0,0,1,0,1,0,0,1
3197,0,2,0,0,1,1,0,0,1,0
3198,0,0,0,0,1,0,0,0,0,0
3199,0,1,0,0,0,0,0,0,0,0
3200,0,1,0,0,0,0,0,0,0,0
3201,1,2,0,0,1,0,0,0,0,0
3202,0,3,0,0,0,0,0,0,1,0
3203,0,0,0,0,1,0,1,0,1,0
3204,0,0,0,0,1,1,0,0,1,0
3205,0,0,0,0,1,1,0,0,1,1
3206,0,1,0,0,1,0,0,0,1,0
3207,0,2,0,0,0,0,0,0,0,1
3208,1,2,1,1,1,0,0,1,0,0
3209,0,3,0,0,1,0,0,0,1,0
3210,0,1,1,0,0,0,0,0,0,0
3211,0,2,0,0,0,0,0,0,1,0
3212,0,2,0,0,0,0,0,0,0,1
3213,0,0,0,0,1,1,0,0,1,0
3214,1,2,1,1,0,0,0,1,0,0
3215,1,2,0,0,0,0,0,0,1,0
3216,0,1,1,1,1,1,0,0,1,0
3217,1,0,1,0,0,0,0,0,0,0
3218,1,2,1,0,1,0,1,0,1,0
3219,1,0,0,0,0,0,0,0,0,0
3220,0,1,0,0,0,0,1,0,0,0
3221,0,0,0,0,0,0,0,0,0,1
3222,0,0,0,0,1,0,0,0,0,1
3223,1,1,0,0,0,0,0,0,1,0
3224,0,1,0,0,1,0,0,0,1,0
3225,1,0,0,0,1,0,1,0,0,0
3226,1,0,1,0,1,1,0,0,1,0
3227,0,2,0,0,0,0,0,0,0,1
3228,0,0,0,0,0,1,0,0,0,1
3229,0,2,0,0,1,0,0,0,1,0
3230,0,0,0,0,1,1,0,0,1,0
3231,0,0,0,0,0,0,0,0,0,1
3232,1,1,0,0,1,1,0,0,0,0
3233,0,2,1,1,0,0,0,1,0,0
3234,0,1,1,0,0,1,0,0,1,0
3235,0,2,0,0,1,0,0,0,1,0
3236,0,0,0,0,1,1,0,0,1,0
3237,0,1,1,0,1,0,0,0,1,0
3238,0,1,1,0,0,0,0,0,0,0
3239,0,2,0,0,1,0,0,0,1,0
3240,1,0,0,0,1,0,0,0,0,0
3241,1,0,1,0,1,0,1,0,0,0
3242,0,1,0,0,1,1,0,0,1,0
3243,0,0,0,0,1,0,0,0,0,0
3244,1,3,1,0,1,0,1,0,0,0
3245,0,0,0,0,0,1,0,0,0,1
3246,1,0,0,0,1,0,0,0,0,0
3247,0,2,1,0,1,1,0,0,0,0
3248,0,0,0,0,1,1,0,0,1,0
3249,0,1,0,0,0,1,0,0,0,1
3250,0,1,0,0,0,0,0,0,0,0
3251,0,3,1,0,1,0,0,0,1,0
3252,0,1,0,0,1,0,0,0,1,0
3253,0,1,1,1,0,0,0,1,0,0
3254,0,1,0,0,1,0,0,0,1,0
3255,1,0,1,0,1,1,0,0,0,0
3256,0,1,1,0,1,0,0,0,0,0
3257,0,1,0,0,1,0,1,0,0,0
3258,0,0,0,0,1,1,0,0,0,1
3259,0,1,0,0,0,0,0,0,0,1
3260,0,1,0,0,0,0,0,0,0,0
3261,1,3,0,0,1,0,0,1,0,1
3262,0,1,1,0,1,1,0,0,1,0
3263,0,4,0,0,1,0,0,0,1,0
3264,1,0,0,0,1,1,1,0,0,0
3265,0,2,1,1,1,0,0,0,0,0
3266,1,0,1,0,1,1,0,0,1,0
3267,0,1,0,0,0,0,0,0,0,0
3268,0,0,0,0,1,0,0,0,1,0
3269,0,1,1,0,1,0,0,0,0,0
3270,0,1,0,0,0,0,0,0,0,0
3271,0,0,0,0,0,0,0,0,0,1
3272,0,1,0,1,1,1,1,0,1,0
3273,0,0,0,0,1,0,0,0,1,0
3274,0,2,1,0,0,0,0,0,1,0
3275,0,1,0,0,0,0,0,0,0,0
3276,1,3,1,0,1,0,0,0,1,0
3277,0,0,0,0,0,1,0,0,0,1
3278,0,2,0,1,1,0,1,0,0,0
3279,1,0,0,0,0,0,0,0,0,0
3280,0,0,1,0,1,1,0,0,1,0
3281,0,1,1,1,0,0,0,0,0,0
3282,1,0,0,0,0,0,0,0,0,0
3283,0,1,0,0,1,0,0,0,0,0
3284,0,1,1,0,1,0,0,1,1,0
3285,0,0,0,0,1,0,0,1,0,0
3286,0,0,0,0,1,0,1,0,0,0
3287,0,0,0,0,1,0,1,0,0,0
3288,0,1,0,0,1,0,1,0,0,0
3289,0,0,0,0,1,0,0,0,0,0
3290,0,0,0,0,1,0,0,0,0,0
3291,1,2,0,1,0,0,1,1,0,0
3292,0,0,0,0,0,0,0,0,0,1
3293,0,0,0,0,1,1,0,0,1,0
3294,0,0,0,0,0,0,0,0,0,1
3295,0,1,0,0,1,0,0,0,1,0
3296,0,1,0,0,1,0,0,0,0,0
3297,1,2,1,0,0,0,0,0,1,0
3298,0,0,0,0,0,1,0,0,1,1
3299,1,0,0,0,1,0,1,0,0,0
3300,0,1,0,0,1,1,0,0,0,0
3301,0,1,0,0,1,0,1,0,0,0
3302,1,0,0,0,1,0,1,0,0,0
3303,1,0,0,0,1,0,1,0,0,0
3304,0,1,0,0,1,0,0,0,0,0
3305,0,0,0,0,1,0,0,0,1,0
3306,1,1,1,0,0,0,0,0,0,0
3307,1,0,0,0,0,0,0,0,0,0
3308,0,0,1,0,0,1,0,0,1,0
3309,0,0,0,0,1,0,1,0,0,0
3310,1,0,0,0,1,0,0,0,0,0
3311,0,0,1,0,0,1,0,0,1,0
3312,1,2,0,1,0,0,0,1,0,0
3313,0,1,0,0,0,1,0,0,0,1
3314,0,0,0,0,0,0,0,0,0,1
3315,0,2,0,0,0,0,0,0,0,1
3316,0,0,0,0,0,0,0,0,0,1
3317,0,0,0,0,0,1,0,0,0,1
3318,0,0,0,0,0,0,0,0,0,1
3319,0,0,0,0,1,1,0,0,1,0
3320,1,2,0,1,0,0,0,1,0,0
3321,0,2,1,0,1,0,0,0,1,0
3322,1,0,1,1,1,1,0,0,0,0
3323,1,1,1,0,1,0,0,1,0,0
3324,0,0,0,0,1,0,1,0,0,0
3325,0,0,0,0,0,0,0,0,0,1
3326,0,1,0,0,0,0,0,0,0,1
3327,1,0,0,0,1,0,1,0,0,0
3328,0,2,0,0,1,0,0,0,0,0
3329,0,1,0,0,0,0,0,0,0,1
3330,0,0,1,0,1,1,0,0,1,0
3331,0,1,0,0,1,0,0,0,0,0
3332,1,0,0,0,1,0,0,0,0,0
3333,0,0,0,0,0,0,0,0,0,1
3334,1,0,0,0,1,0,1,1,0,0
3335,0,0,0,0,1,0,0,0,0,0
3336,0,1,0,0,0,0,0,0,0,1
3337,1,0,0,0,1,1,0,0,0,0
3338,0,2,0,0,1,0,0,0,1,0
3339,1,1,0,0,1,0,0,0,0,0
3340,0,2,1,0,0,0,0,1,0,0
3341,0,0,0,0,0,0,0,0,1,0
3342,0,1,1,1,0,0,0,0,0,0
3343,0,1,0,0,0,0,0,0,0,1
3344,0,1,0,0,0,1,0,0,0,1
3345,0,0,0,0,1,1,0,0,0,0
3346,0,1,1,0,0,0,0,0,0,0
3347,0,0,0,0,1,1,0,0,1,0
3348,0,1,0,0,1,0,0,0,1,0
3349,0,1,0,0,1,0,0,0,0,0
3350,0,0,0,0,1,0,0,0,0,0
3351,0,0,0,0,1,0,0,0,0,0
3352,1,2,1,1,1,0,0,0,1,0
3353,0,1,0,0,1,0,1,0,0,0
3354,1,2,1,1,0,0,0,1,0,0
3355,0,1,1,1,1,0,0,0,1,0
3356,1,0,0,0,0,0,1,0,0,0
3357,0,1,0,0,1,0,1,0,0,0
3358,0,1,0,0,0,0,0,0,0,0
3359,1,0,0,0,0,0,1,0,0,0
3360,0,0,0,0,0,0,0,0,0,1
3361,0,0,0,0,1,0,0,0,0,1
3362,0,0,1,0,0,0,0,0,1,0
3363,0,1,0,0,1,0,0,0,0,0
3364,0,2,0,0,0,0,0,0,1,0
3365,1,0,1,0,0,0,0,1,0,0
3366,1,0,0,0,1,0,0,0,0,0
3367,0,1,0,0,1,0,0,0,0,0
3368,0,0,0,0,1,1,0,0,1,0
3369,1,0,1,1,0,0,0,1,0,0
3370,1,0,0,0,1,0,1,0,0,0
3371,1,0,0,0,0,0,0,0,0,0
3372,0,0,1,1,0,0,0,1,1,0
3373,0,0,1,0,1,1,0,0,1,0
3374,0,1,0,0,1,0,1,0,0,1
3375,1,0,0,0,1,0,0,0,0,0
3376,0,0,0,0,0,1,0,0,0,1
3377,0,0,1,0,1,0,1,0,1,0
3378,0,3,0,0,1,0,0,0,0,0
3379,0,1,0,1,1,0,1,1,0,0
3380,0,1,0,0,1,0,0,0,0,0
3381,1,0,0,0,0,0,0,0,0,0
3382,1,0,0,0,0,0,0,0,0,0
3383,0,1,0,0,1,1,0,0,1,0
3384,0,1,1,1,1,0,0,0,0,0
3385,0,0,0,0,1,0,0,0,1,1
3386,1,1,1,1,0,0,0,0,0,0
3387,0,1,0,0,1,0,0,0,0,0
3388,1,1,0,0,1,0,0,0,0,0
3389,1,0,0,0,0,0,0,0,0,0
3390,0,0,0,1,0,0,0,0,0,0
3391,1,0,0,0,1,0,0,0,0,0
3392,1,0,0,0,0,0,1,0,0,0
3393,0,0,0,0,1,0,0,0,0,0
3394,0,1,0,0,0,0,0,0,0,0
3395,0,0,0,0,1,0,0,0,0,0
3396,0,1,0,0,0,1,0,0,0,1
3397,1,1,0,0,1,0,0,0,0,0
3398,0,0,0,1,0,0,0,1,0,0
3399,0,3,0,0,1,0,1,0,1,0
3400,0,0,0,0,1,0,0,0,0,1
3401,0,1,0,1,1,0,1,0,0,0
3402,0,1,0,0,0,0,0,0,0,1
3403,0,1,1,0,1,0,0,0,1,0
3404,0,2,0,0,1,0,0,0,0,0
3405,1,0,0,0,0,0,0,0,0,0
3406,0,0,0,0,0,0,0,0,0,1
3407,0,0,1,0,1,0,0,0,1,0
3408,0,2,0,1,1,0,0,0,0,0
3409,0,2,1,0,1,0,1,0,0,0
3410,1,1,1,1,1,0,1,1,0,0
3411,0,1,0,0,0,0,0,0,0,1
3412,0,1,1,0,1,1,0,0,1,0
3413,1,1,0,1,1,0,0,1,0,0
3414,0,0,0,0,0,1,0,0,0,1
3415,0,1,0,0,0,0,0,0,0,1
3416,1,2,1,1,0,0,0,1,0,0
3417,0,0,1,0,1,0,0,0,1,0
3418,0,0,0,0,1,0,0,0,0,0
3419,0,2,0,0,0,0,0,0,0,1
3420,0,1,0,0,1,0,0,0,0,0
3421,1,0,0,1,0,0,0,0,0,0
3422,1,1,0,0,1,0,0,0,0,0
3423,1,0,0,0,0,0,0,0,0,0
3424,1,1,0,0,0,0,0,0,0,0
3425,0,2,1,1,1,0,1,0,0,0
3426,1,0,0,0,0,0,0,0,0,0
3427,0,1,0,0,0,0,0,0,0,0
3428,0,0,0,0,1,0,1,0,0,0
3429,0,1,1,1,1,0,0,0,0,0
3430,1,0,0,0,1,0,1,1,0,0
3431,0,1,0,0,1,0,0,0,1,0
3432,1,0,0,0,1,0,0,1,0,0
3433,0,0,0,0,1,1,0,0,0,0
3434,0,2,0,0,1,0,0,0,1,0
3435,1,3,0,0,0,0,0,0,0,0
3436,1,0,0,0,0,0,1,0,0,0
3437,1,0,0,0,1,1,0,0,0,0
3438,1,0,0,0,0,0,1,0,0,0
3439,0,0,0,0,1,0,0,0,1,0
3440,0,0,0,0,1,1,0,0,1,0
3441,0,1,0,0,0,0,0,0,0,1
3442,0,1,0,0,1,0,0,0,0,0
3443,1,1,0,0,1,0,0,0,0,0
3444,1,0,0,0,1,0,0,0,0,0
3445,0,3,0,0,1,0,0,0,0,0
3446,0,0,0,0,1,1,0,0,1,0
3447,1,0,1,0,1,1,0,0,1,0
3448,0,1,0,0,1,0,0,0,0,0
3449,1,1,0,0,0,0,1,0,0,0
3450,1,0,0,0,0,0,0,0,0,0
3451,0,0,0,0,1,0,0,0,0,0
3452,0,0,0,0,1,1,0,0,1,0
3453,1,2,0,1,0,0,0,1,0,0
3454,1,1,0,0,0,0,0,0,0,0
3455,0,3,1,0,1,0,0,0,1,0
3456,1,0,0,0,1,0,1,0,0,0
3457,0,0,0,1,0,0,0,0,0,0
3458,1,0,0,0,1,1,0,0,0,0
3459,0,0,0,0,1,0,0,0,0,0
3460,0,2,1,1,1,0,0,1,1,0
3461,0,1,1,0,0,0,0,0,0,0
3462,0,1,0,0,1,0,0,0,0,0
3463,0,1,0,0,0,0,0,0,0,1
3464,1,0,0,0,1,0,0,0,0,0
3465,1,0,0,0,1,0,1,0,0,0
3466,1,2,0,0,1,0,0,0,0,0
3467,0,2,1,1,0,0,0,0,0,0
3468,1,2,0,0,0,0,0,0,1,0
3469,0,1,0,0,1,1,0,0,1,0
3470,1,1,0,0,0,0,0,0,0,0
3471,0,0,0,0,0,1,0,0,0,1
3472,0,2,1,1,0,0,0,0,0,0
3473,0,3,0,0,0,0,0,0,1,0
3474,1,0,0,0,0,0,0,0,0,0
3475,0,0,0,0,1,1,0,0,1,0
3476,1,0,0,0,1,0,0,0,0,0
3477,0,0,0,0,0,0,0,0,0,1
3478,0,0,0,1,0,0,0,0,0,0
3479,1,0,0,1,0,0,0,1,0,0
3480,1,1,0,0,1,0,0,0,0,0
3481,1,0,0,0,1,0,0,0,0,0
3482,0,0,0,0,1,1,1,0,1,0
3483,1,0,0,0,0,0,1,0,0,0
3484,0,0,0,0,0,0,0,0,1,0
3485,0,1,0,0,0,0,0,0,0,1
3486,1,0,0,0,0,0,0,0,0,0
3487,1,0,0,0,0,0,0,1,0,0
3488,0,1,0,0,1,0,0,0,0,0
3489,0,0,0,0,0,0,0,0,0,1
3490,0,2,0,0,0,0,0,0,1,0
3491,0,1,1,1,1,1,0,0,1,0
3492,1,0,0,0,0,0,0,0,0,1
3493,0,0,0,0,1,1,0,0,1,0
3494,0,1,0,0,0,1,0,0,1,1
3495,1,0,0,0,1,0,1,0,0,0
3496,1,1,0,0,0,0,0,0,0,0
3497,1,3,1,1,1,0,0,1,1,0
3498,0,0,0,0,0,1,0,0,1,0
3499,0,0,0,0,0,1,0,0,0,1
3500,1,0,0,0,1,0,0,0,0,0
3501,1,0,1,0,0,0,0,0,0,0
3502,0,0,0,0,0,0,0,0,0,1
3503,1,0,0,0,0,0,0,0,0,0
3504,0,1,0,1,1,0,0,1,0,0
3505,1,0,0,0,1,0,0,0,0,0
3506,0,0,0,0,0,0,0,0,0,1
3507,0,1,1,0,0,1,0,0,1,0
3508,0,1,0,0,0,0,0,0,0,0
3509,0,0,0,0,0,1,0,0,0,1
3510,0,0,0,0,0,0,0,0,0,1
3511,0,1,0,0,1,0,0,0,0,0
3512,0,0,0,0,0,1,0,0,0,1
3513,1,0,0,0,0,0,0,0,0,1
3514,1,0,0,0,0,1,0,1,0,0
3515,0,2,0,0,1,0,1,0,0,0
3516,0,0,0,1,0,0,0,1,0,0
3517,0,0,0,0,1,0,0,0,0,0
3518,0,1,0,0,0,0,0,0,1,0
3519,0,0,0,0,1,1,0,0,1,0
3520,0,1,0,0,0,0,0,0,0,0
3521,1,0,0,0,1,0,0,1,0,0
3522,0,0,1,0,0,1,0,0,1,0
3523,0,1,0,0,0,0,0,0,0,1
3524,0,1,0,0,0,0,0,0,0,1
3525,0,0,0,0,1,0,0,0,0,0
3526,0,1,0,0,1,0,0,0,1,0
3527,0,3,0,0,0,0,0,0,1,0
3528,1,0,0,0,0,0,1,0,0,0
3529,1,0,0,1,0,0,0,0,0,0
3530,0,0,0,0,1,1,0,0,1,0
3531,1,2,0,0,0,0,1,0,0,0
3532,1,0,0,0,1,0,0,0,0,0
3533,1,0,0,0,0,0,0,0,0,0
3534,1,0,0,0,0,0,0,0,0,0
3535,1,0,0,0,0,0,0,0,0,0
3536,0,0,0,0,1,0,0,0,0,0
3537,0,1,0,0,0,0,0,0,0,1
3538,0,0,0,0,0,0,0,0,0,1
3539,0,0,0,0,1,1,0,0,1,0
3540,0,1,0,0,1,0,0,0,0,0
3541,0,1,0,0,1,0,0,0,1,0
3542,1,0,0,0,0,0,1,0,0,0
3543,0,1,0,0,1,0,1,0,0,0
3544,0,1,0,0,1,0,0,0,1,0
3545,1,0,0,0,1,0,1,0,0,0
3546,0,0,0,0,1,0,0,0,1,0
3547,1,0,0,0,0,0,0,0,0,0
3548,0,1,0,0,0,0,0,0,0,0
3549,0,0,0,0,0,0,0,0,0,1
3550,1,0,0,0,1,0,1,0,0,0
3551,1,0,0,0,0,0,0,0,0,0
3552,1,0,0,1,0,0,0,1,0,0
3553,0,0,0,0,1,1,0,0,0,0
3554,1,0,0,0,0,0,0,1,0,0
3555,0,1,0,0,0,0,0,0,1,0
3556,1,0,1,1,1,1,0,1,0,0
3557,0,1,0,0,0,0,0,0,0,1
3558,0,0,0,0,1,0,0,0,0,0
3559,1,0,0,0,1,0,0,0,0,0
3560,0,1,0,0,0,0,0,0,0,1
3561,0,2,0,0,1,0,0,0,1,0
3562,0,1,0,0,0,0,0,0,0,1
3563,0,1,1,1,1,0,0,0,0,0
3564,0,0,0,0,0,1,0,0,0,1
3565,0,0,0,0,0,1,0,0,0,1
3566,1,0,0,0,0,0,0,0,0,1
3567,1,1,0,0,0,0,0,0,0,0
3568,1,0,0,0,0,0,0,0,0,0
3569,0,1,0,0,1,0,0,0,1,0
3570,0,0,1,0,1,1,0,0,1,0
3571,0,0,0,0,1,0,1,1,0,0
3572,0,1,0,1,0,0,0,0,0,1
3573,0,2,1,0,1,0,0,0,0,1
3574,1,2,0,0,0,0,0,0,0,1
3575,0,0,0,0,0,0,0,0,0,1
3576,0,0,0,1,1,0,0,0,0,0
3577,0,2,1,0,1,0,0,0,1,0
3578,0,1,0,0,1,0,0,0,0,0
3579,0,1,0,0,0,0,0,0,0,1
3580,0,0,0,0,0,1,0,0,0,1
3581,0,1,0,0,1,0,0,0,0,1
3582,1,0,0,0,0,0,0,0,0,0
3583,1,0,0,0,0,0,0,0,0,0
3584,0,0,0,0,1,0,0,0,0,0
3585,1,0,0,1,1,0,0,1,0,0
3586,0,1,1,0,1,1,0,0,1,0
3587,1,1,0,0,1,0,1,0,0,0
3588,1,1,0,0,1,0,0,0,0,0
3589,0,0,0,0,0,0,0,0,0,1
3590,1,0,0,0,1,0,1,0,0,0
3591,1,0,1,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0,0,0,1
3593,0,1,1,0,1,1,0,0,1,0
3594,1,0,0,0,0,0,0,0,0,0
3595,0,1,1,0,1,1,0,0,1,0
3596,1,0,0,0,0,0,0,0,0,0
3597,0,0,0,0,1,1,0,0,1,1
3598,1,1,0,0,0,0,0,0,0,0
3599,1,0,0,0,0,0,0,0,0,0
3600,0,0,0,0,0,0,0,0,0,1
3601,0,1,0,0,1,1,0,0,1,0
3602,0,3,0,0,1,0,0,0,0,0
3603,0,0,0,0,1,1,0,0,0,0
3604,1,0,0,0,1,0,1,0,1,0
3605,0,0,0,0,0,0,0,0,1,1
3606,0,0,0,0,1,0,1,0,0,0
3607,0,1,0,0,0,0,1,0,0,0
3608,0,1,0,0,1,0,0,0,0,0
3609,1,1,0,0,0,0,0,0,0,0
3610,1,0,0,0,1,0,1,0,0,0
3611,0,1,0,0,1,0,0,0,0,0
3612,1,0,0,0,1,0,0,0,0,0
3613,0,2,0,0,0,0,0,1,0,0
3614,0,1,0,0,0,0,0,1,1,0
3615,0,1,0,0,0,0,0,0,0,1
3616,0,1,1,1,0,0,0,0,0,0
3617,0,0,0,0,1,0,0,0,1,0
3618,1,1,0,0,1,1,0,0,1,0
3619,0,3,1,0,1,0,0,0,1,0
3620,0,0,0,0,1,0,0,0,0,1
3621,0,0,0,0,1,0,1,0,0,0
3622,0,1,0,0,1,0,0,0,0,0
3623,1,1,0,0,0,0,0,1,0,0
3624,1,0,0,0,1,0,1,0,0,0
3625,0,0,1,0,0,1,0,0,1,0
3626,0,2,0,0,1,0,0,0,1,0
3627,0,0,0,0,1,1,0,0,0,0
3628,0,2,0,0,1,0,0,0,0,0
3629,0,0,0,1,0,0,0,1,0,0
3630,1,0,0,0,0,0,0,0,0,0
3631,0,1,1,0,1,1,0,0,1,0
3632,0,0,0,0,1,0,0,0,1,0
3633,0,1,1,1,0,0,0,0,0,0
3634,0,0,0,0,1,0,0,0,0,0
3635,0,0,0,0,0,1,0,1,1,1
3636,0,0,0,0,0,0,0,0,0,1
3637,0,1,0,0,0,0,0,0,0,1
3638,0,0,0,0,1,0,0,0,0,0
3639,0,0,0,0,0,1,0,0,0,1
3640,0,1,0,0,0,0,0,0,0,1
3641,0,3,0,0,0,1,0,0,1,0
3642,0,1,0,0,0,0,0,0,0,1
3643,0,0,0,0,0,0,0,0,0,1
3644,1,0,1,0,0,1,0,0,0,0
3645,0,0,0,0,1,0,0,0,0,0
3646,0,1,0,0,1,0,0,0,0,0
3647,0,0,0,0,1,0,0,0,0,0
3648,0,0,0,0,1,1,0,0,0,1
3649,0,1,1,0,1,0,1,1,0,0
3650,0,1,0,0,0,0,0,0,0,0
3651,0,1,0,0,0,0,0,0,0,0
3652,0,1,1,1,0,0,0,1,0,0
3653,1,0,1,0,0,1,0,0,0,0
3654,0,0,0,0,1,0,1,0,0,0
3655,0,0,1,0,1,1,1,0,1,0
3656,1,0,0,0,0,0,0,0,0,0
3657,0,1,0,0,1,0,0,0,0,0
3658,1,2,1,1,0,0,0,0,0,0
3659,0,0,0,1,0,0,0,0,0,0
3660,0,1,0,0,1,0,0,0,1,0
3661,0,1,1,1,0,0,0,0,0,0
3662,0,1,0,0,0,0,0,0,0,0
3663,0,1,0,0,0,0,0,0,0,1
3664,0,0,0,0,1,1,0,0,1,0
3665,0,1,0,0,0,0,0,0,0,1
3666,0,1,0,0,0,0,0,0,0,1
3667,1,0,0,0,0,0,0,0,0,0
3668,0,1,1,0,0,0,0,0,1,0
3669,0,1,1,0,0,0,0,0,0,0
